         ps       /tb_hybrid_control/HC_inst/i_vC    /tb_hybrid_control/HC_inst/z2       /tb_hybrid_control/HC_half_inst/z2                                          
          delta          /tb_hybrid_control/HC_inst/i_iC        /tb_hybrid_control/HC_inst/jump   /tb_hybrid_control/HC_half_inst/jump_1                             
                                        /tb_hybrid_control/HC_inst/z1       /tb_hybrid_control/HC_half_inst/z1    /tb_hybrid_control/HC_half_inst/sigma              
                                                                 /tb_hybrid_control/HC_inst/sigma              /tb_hybrid_control/HC_half_inst/jump_2                
          0  +0                                 x      x            x            x            x 1            x            x            x            x 1 
   56000000  +1                             -5002   4487        -6968         4487     -8091242 1        -6968         4487      8091242      1788432 1 
   56100000  +1                             -4864   4669        -6830         4669     -8123310 1        -6830         4669      8123310      1562324 1 
   56200000  +1                             -4722   4845        -6688         4845     -8148302 1        -6688         4845      8148302      1337600 1 
   56300000  +1                             -4574   5015        -6540         5015     -8164810 1        -6540         5015      8164810      1112840 1 
   56400000  +1                             -4421   5178        -6387         5178     -8172828 1        -6387         5178      8172828       889458 1 
   56500000  +1                             -4263   5334        -6229         5334     -8172356 1        -6229         5334      8172356       667454 1 
   56600000  +1                             -4101   5483        -6067         5483     -8164098 1        -6067         5483      8164098       447538 1 
   56700000  +1                             -3934   5626        -5900         5626     -8148060 1        -5900         5626      8148060       228296 1 
   56800000  +1                             -3763   5761        -5729         5761     -8123526 1        -5729         5761      8123526        11846 1 
   56900000  +1                             -3588   5890        -5554         5890     -8091916 1        -5554         5890      8091916      -203220 1 
   57000000  +1                             -3410   6011        -5376         6011     -8052514 1        -5376         6011      8052514      -414784 1 
   57100000  +1                             -3228   6126        -5194         6126     -8006036 1        -5194         6126      8006036      -624964 1 
   57200000  +1                             -3042   6233        -5008         6233     -7951062 1        -5008         6233      7951062      -832352 1 
   57300000  +1                             -2854   6333        -4820         6333     -7889710 1        -4820         6333      7889710     -1036232 1 
   57400000  +1                             -2662   6426        -4628         6426     -7820572 1        -4628         6426      7820572     -1238024 1 
   57500000  +1                             -2468   6511        -4434         6511     -7744346 1        -4434         6511      7744346     -1435604 1 
   57600000  +1                             -2272   6589        -4238         6589     -7661742 1        -4238         6589      7661742     -1629676 1 
   57700000  +1                             -2073   6660        -4039         6660     -7572056 1        -4039         6660      7572056     -1820950 1 
   57800000  +1                             -1872   6724        -3838         6724     -7475992 1        -3838         6724      7475992     -2008716 1 
   57900000  +1                             -1670   6781        -3636         6781     -7374254 1        -3636         6781      7374254     -2192264 1 
   58000000  +1                             -1465   6830        -3431         6830     -7264724 1        -3431         6830      7264724     -2372310 1 
   58100000  +1                             -1260   6872        -3226         6872     -7150224 1        -3226         6872      7150224     -2547428 1 
   58200000  +1                             -1053   6907        -3019         6907     -7029346 1        -3019         6907      7029346     -2719038 1 
   58300000  +1                              -846   6934        -2812         6934     -6902788 1        -2812         6934      6902788     -2885016 1 
   58400000  +1                              -637   6955        -2603         6955     -6770562 1        -2603         6955      6770562     -3048190 1 
   58500000  +1                              -428   6968        -2394         6968     -6632656 1        -2394         6968      6632656     -3205732 1 
   58600000  +1                              -219   6975        -2185         6975     -6490490 1        -2185         6975      6490490     -3359050 1 
   58700000  +1                               -10   6975        -1976         6975     -6343354 1        -1976         6975      6343354     -3507440 1 
   58800000  +1                               198   6967        -1768         6967     -6191242 1        -1768         6967      6191242     -3649488 1 
   58900000  +1                               407   6953        -1559         6953     -6034166 1        -1559         6953      6034166     -3788022 1 
   59000000  +1                               616   6933        -1350         6933     -5872830 1        -1350         6933      5872830     -3922332 1 
   59100000  +1                               823   6905        -1143         6905     -5707222 1        -1143         6905      5707222     -4049590 1 
   59200000  +1                              1030   6871         -936         6871     -5537354 1         -936         6871      5537354     -4172624 1 
   59300000  +1                              1235   6831         -731         6831     -5364634 1         -731         6831      5364634     -4290014 1 
   59400000  +1                              1440   6784         -526         6784     -5186944 1         -526         6784      5186944     -4402476 1 
   59500000  +1                              1642   6731         -324         6731     -5007106 1         -324         6731      5007106     -4508584 1 
   59600000  +1                              1843   6672         -123         6672     -4823712 1         -123         6672      4823712     -4609758 1 
   59700000  +1                              2043   6607           77         6607     -4636762 1           77         6607      4636762     -4705998 1 
   59800000  +1                              2240   6536          274         6536     -4447664 1          274         6536      4447664     -4795884 1 
   59900000  +1                              2435   6460          469         6460     -4256424 1          469         6460      4256424     -4880830 1 
   60000000  +1                              2627   6377          661         6377     -4062326 1          661         6377      4062326     -4958718 1 
   60100000  +1                              2817   6290          851         6290     -3866796 1          851         6290      3866796     -5032370 1 
   60200000  +1                              3005   6197         1039         6197     -3668414 1         1039         6197      3668414     -5100378 1 
   60300000  +1                              3189   6098         1223         6098     -3468588 1         1223         6098      3468588     -5161322 1 
   60400000  +1                              3371   5995         1405         5995     -3267330 1         1405         5995      3267330     -5218030 1 
   60500000  +1                              3549   5887         1583         5887     -3065338 1         1583         5887      3065338     -5268378 1 
   60600000  +1                              3724   5774         1758         5774     -2861908 1         1758         5774      2861908     -5313076 1 
   60700000  +1                              3895   5657         1929         5657     -2658454 1         1929         5657      2658454     -5352118 1 
   60800000  +1                              4063   5535         2097         5535     -2453562 1         2097         5535      2453562     -5385510 1 
   60900000  +1                              4227   5409         2261         5409     -2248646 1         2261         5409      2248646     -5413246 1 
   61000000  +1                              4388   5278         2422         5278     -2042292 1         2422         5278      2042292     -5435332 1 
   61100000  +1                              4544   5144         2578         5144     -1837328 1         2578         5144      1837328     -5451756 1 
   61200000  +1                              4696   5006         2730         5006     -1632340 1         2730         5006      1632340     -5462524 1 
   61300000  +1                              4844   4865         2878         4865     -1428038 1         2878         4865      1428038     -5468340 1 
   61400000  +1                              4988   4720         3022         4720     -1223712 1         3022         4720      1223712     -5468500 1 
   61500000  +1                              5128   4572         3162         4572     -1020072 1         3162         4572      1020072     -5463708 1 
   61600000  +1                              5263   4421         3297         4421      -817822 1         3297         4421       817822     -5453254 1 
   61700000  +1                              5393   4267         3427         4267      -616962 1         3427         4267       616962     -5437138 1 
   61800000  +1                              5519   4110         3553         4110      -416788 1         3553         4110       416788     -5416070 1 
   61900000  +1                              5640   3951         3674         3951      -218714 1         3674         3951       218714     -5390044 1 
   62000000  +1                              5710   3819         3744         3819       -75714 1         3744         3819        75714     -5346816 1 
   62100000  +1                              5821   3528         3855         3528       209040 1         3855         3528      -209040     -5220762 1 
   62100000  +2                              5821   3528         3855         3528       209040 0         3855         3528      -209040     -5220762 0 
   62110000  +2                              5821   3528         7787         3528      2977168 0         7787         3528      2977168      8012482 0 
   62200000  +1                              5922   3236         7888         3236      3255592 0         7888         3236      3255592      7878624 0 
   62300000  +1                              6015   2943         7981         2943      3529094 0         7981         2943      3529094      7738382 0 
   62400000  +1                              6099   2651         8065         2651      3795550 0         8065         2651      3795550      7592454 0 
   62500000  +1                              6174   2358         8140         2358      4056380 0         8140         2358      4056380      7439432 0 
   62600000  +1                              6240   2067         8206         2067      4309454 0         8206         2067      4309454      7281428 0 
   62700000  +1                              6298   1776         8264         1776      4556896 0         8264         1776      4556896      7117744 0 
   62800000  +1                              6347   1486         8313         1486      4797292 0         8313         1486      4797292      6948374 0 
   62900000  +1                              6387   1198         8353         1198      5029932 0         8353         1198      5029932      6774022 0 
   63000000  +1                              6419    911         8385          911      5256230 0         8385          911      5256230      6594694 0 
   63100000  +1                              6442    626         8408          626      5474772 0         8408          626      5474772      6410384 0 
   63200000  +1                              6456    344         8422          344      5684848 0         8422          344      5684848      6221796 0 
   63300000  +1                              6463     64         8429           64      5888576 0         8429           64      5888576      6029646 0 
   63400000  +1                              6460   -213         8426         -213      6083134 0         8426         -213      6083134      5832508 0 
   63500000  +1                              6450   -487         8416         -487      6270634 0         8416         -487      6270634      5632512 0 
   63600000  +1                              6431   -759         8397         -759      6450378 0         8397         -759      6450378      5427534 0 
   63700000  +1                              6404  -1026         8370        -1026      6620940 0         8370        -1026      6620940      5220396 0 
   63800000  +1                              6370  -1291         8336        -1291      6785154 0         8336        -1291      6785154      5009696 0 
   63900000  +1                              6327  -1551         8293        -1551      6939482 0         8293        -1551      6939482      4796126 0 
   64000000  +1                              6276  -1807         8242        -1807      7085338 0         8242        -1807      7085338      4579692 0 
   64100000  +1                              6218  -2059         8184        -2059      7223426 0         8184        -2059      7223426      4361104 0 
   64200000  +1                              6153  -2307         8119        -2307      7353746 0         8119        -2307      7353746      4140362 0 
   64300000  +1                              6080  -2549         8046        -2549      7474174 0         8046        -2549      7474174      3918164 0 
   64400000  +1                              6000  -2787         7966        -2787      7586834 0         7966        -2787      7586834      3693812 0 
   64500000  +1                              5913  -3020         7879        -3020      7691016 0         7879        -3020      7691016      3468010 0 
   64600000  +1                              5819  -3247         7785        -3247      7786010 0         7785        -3247      7786010      3241462 0 
   64700000  +1                              5718  -3469         7684        -3469      7872526 0         7684        -3469      7872526      3013464 0 
   64800000  +1                              5611  -3686         7577        -3686      7951268 0         7577        -3686      7951268      2784726 0 
   64900000  +1                              5497  -3897         7463        -3897      8020822 0         7463        -3897      8020822      2555242 0 
   65000000  +1                              5377  -4101         7343        -4101      8081182 0         7343        -4101      8081182      2326426 0 
   65100000  +1                              5251  -4300         7217        -4300      8133768 0         7217        -4300      8133768      2096870 0 
   65200000  +1                              5119  -4492         7085        -4492      8177160 0         7085        -4492      8177160      1867982 0 
   65300000  +1                              4981  -4679         6947        -4679      8212778 0         6947        -4679      8212778      1638354 0 
   65400000  +1                              4838  -4858         6804        -4858      8239196 0         6804        -4858      8239196      1410808 0 
   65500000  +1                              4690  -5032         6656        -5032      8258544 0         6656        -5032      8258544      1183232 0 
   65600000  +1                              4536  -5198         6502        -5198      8267988 0         6502        -5198      8267988       957028 0 
   65700000  +1                              4378  -5358         6344        -5358      8270356 0         6344        -5358      8270356       732208 0 
   65800000  +1                              4215  -5511         6181        -5511      8264234 0         6181        -5511      8264234       508766 0 
   65900000  +1                              4047  -5657         6013        -5657      8249622 0         6013        -5657      8249622       286702 0 
   66000000  +1                              3876  -5796         5842        -5796      8227928 0         5842        -5796      8227928        67436 0 
   66100000  +1                              3700  -5927         5666        -5927      8197034 0         5666        -5927      8197034      -149748 0 
   66200000  +1                              3520  -6052         5486        -6052      8159064 0         5486        -6052      8159064      -365548 0 
   66300000  +1                              3337  -6170         5303        -6170      8114012 0         5303        -6170      8114012      -578550 0 
   66400000  +1                              3150  -6280         5116        -6280      8060464 0         5116        -6280      8060464      -788760 0 
   66500000  +1                              2960  -6383         4926        -6383      7999834 0         4926        -6383      7999834      -996172 0 
   66600000  +1                              2767  -6479         4733        -6479      7932122 0         4733        -6479      7932122     -1200786 0 
   66700000  +1                              2571  -6567         4537        -6567      7856618 0         4537        -6567      7856618     -1401898 0 
   66800000  +1                              2373  -6648         4339        -6648      7774736 0         4339        -6648      7774736     -1599502 0 
   66900000  +1                              2172  -6722         4138        -6722      7685772 0         4138        -6722      7685772     -1794308 0 
   67000000  +1                              1970  -6788         3936        -6788      7590424 0         3936        -6788      7590424     -1984192 0 
   67100000  +1                              1765  -6847         3731        -6847      7487994 0         3731        -6847      7487994     -2171278 0 
   67200000  +1                              1559  -6899         3525        -6899      7379890 0         3525        -6899      7379890     -2354146 0 
   67300000  +1                              1351  -6943         3317        -6943      7264698 0         3317        -6943      7264698     -2532802 0 
   67400000  +1                              1142  -6980         3108        -6980      7143832 0         3108        -6980      7143832     -2707240 0 
   67500000  +1                               932  -7010         2898        -7010      7017292 0         2898        -7010      7017292     -2877460 0 
   67600000  +1                               722  -7033         2688        -7033      6885782 0         2688        -7033      6885782     -3042752 0 
   67700000  +1                               511  -7049         2477        -7049      6748598 0         2477        -7049      6748598     -3203826 0 
   67800000  +1                               299  -7057         2265        -7057      6605030 0         2265        -7057      6605030     -3359978 0 
   67900000  +1                                87  -7058         2053        -7058      6456492 0         2053        -7058      6456492     -3511202 0 
   68000000  +1                              -124  -7053         1842        -7053      6304398 0         1842        -7053      6304398     -3657492 0 
   68100000  +1                              -335  -7040         1631        -7040      6146624 0         1631        -7040      6146624     -3798150 0 
   68200000  +1                              -546  -7021         1420        -7021      5984590 0         1420        -7021      5984590     -3934584 0 
   68300000  +1                              -756  -6995         1210        -6995      5818290 0         1210        -6995      5818290     -4065380 0 
   68400000  +1                              -966  -6962         1000        -6962      5647020 0         1000        -6962      5647020     -4191248 0 
   68500000  +1                             -1174  -6923          792        -6923      5472898 0          792        -6923      5472898     -4311472 0 
   68600000  +1                             -1381  -6877          585        -6877      5294510 0          585        -6877      5294510     -4426058 0 
   68700000  +1                             -1587  -6825          379        -6825      5112566 0          379        -6825      5112566     -4535710 0 
   68800000  +1                             -1790  -6767          176        -6767      4928474 0          176        -6767      4928474     -4639008 0 
   68900000  +1                             -1993  -6703          -27        -6703      4740122 0          -27        -6703      4740122     -4738082 0 
   69000000  +1                             -2193  -6633         -227        -6633      4549622 0         -227        -6633      4549622     -4830802 0 
   69100000  +1                             -2390  -6557         -424        -6557      4356974 0         -424        -6557      4356974     -4917168 0 
   69200000  +1                             -2586  -6475         -620        -6475      4160770 0         -620        -6475      4160770     -4998600 0 
   69300000  +1                             -2779  -6388         -813        -6388      3963128 0         -813        -6388      3963128     -5074382 0 
   69400000  +1                             -2969  -6295        -1003        -6295      3763338 0        -1003        -6295      3763338     -5143810 0 
   69500000  +1                             -3157  -6197        -1191        -6197      3561406 0        -1191        -6197      3561406     -5208298 0 
   69600000  +1                             -3341  -6093        -1375        -6093      3358030 0        -1375        -6093      3358030     -5265722 0 
   69700000  +1                             -3522  -5985        -1556        -5985      3153926 0        -1556        -5985      3153926     -5318200 0 
   69800000  +1                             -3700  -5872        -1734        -5872      2948384 0        -1734        -5872      2948384     -5365028 0 
   69900000  +1                             -3875  -5755        -1909        -5755      2742114 0        -1909        -5755      2742114     -5406910 0 
   70000000  +1                             -4045  -5632        -2079        -5632      2535104 0        -2079        -5632      2535104     -5441018 0 
   70100000  +1                             -4212  -5506        -2246        -5506      2328076 0        -2246        -5506      2328076     -5470884 0 
   70200000  +1                             -4376  -5375        -2410        -5375      2119610 0        -2410        -5375      2119610     -5495100 0 
   70300000  +1                             -4535  -5240        -2569        -5240      1911824 0        -2569        -5240      1911824     -5512950 0 
   70400000  +1                             -4690  -5102        -2724        -5102      1704724 0        -2724        -5102      1704724     -5525848 0 
   70500000  +1                             -4841  -4959        -2875        -4959      1496890 0        -2875        -4959      1496890     -5532386 0 
   70600000  +1                             -4988  -4814        -3022        -4814      1290452 0        -3022        -4814      1290452     -5534676 0 
   70700000  +1                             -5130  -4665        -3164        -4665      1084694 0        -3164        -4665      1084694     -5530600 0 
   70800000  +1                             -5268  -4513        -3302        -4513       879622 0        -3302        -4513       879622     -5521572 0 
   70900000  +1                             -5401  -4357        -3435        -4357       675230 0        -3435        -4357       675230     -5506178 0 
   71000000  +1                             -5529  -4200        -3563        -4200       473648 0        -3563        -4200       473648     -5486530 0 
   71100000  +1                             -5653  -4039        -3687        -4039       272042 0        -3687        -4039       272042     -5461226 0 
   71200000  +1                             -5724  -3942        -3758        -3942       153188 0        -3758        -3942       153188     -5443348 0 
   71300000  +1                             -5820  -3697        -3854        -3697       -88346 0        -3854        -3697       -88346     -5339028 0 
   71300000  +2                             -5820  -3697        -3854        -3697       -88346 1        -3854        -3697       -88346     -5339028 1 
   71310000  +2                             -5820  -3697        -7786        -3697     -2856474 1        -7786        -3697      2856474      8130748 1 
   71400000  +1                             -5927  -3403        -7893        -3403     -3140542 1        -7893        -3403      3140542      7999742 1 
   71500000  +1                             -6024  -3109        -7990        -3109     -3417570 1        -7990        -3109      3417570      7861636 1 
   71600000  +1                             -6113  -2814        -8079        -2814     -3689676 1        -8079        -2814      3689676      7717146 1 
   71700000  +1                             -6193  -2520        -8159        -2520     -3954736 1        -8159        -2520      3954736      7566970 1 
   71800000  +1                             -6264  -2226        -8230        -2226     -4213460 1        -8230        -2226      4213460      7410404 1 
   71900000  +1                             -6327  -1932        -8293        -1932     -4466552 1        -8293        -1932      4466552      7248158 1 
   72000000  +1                             -6380  -1640        -8346        -1640     -4711184 1        -8346        -1640      4711184      7080220 1 
   72100000  +1                             -6425  -1349        -8391        -1349     -4949474 1        -8391        -1349      4949474      6907306 1 
   72200000  +1                             -6461  -1060        -8427        -1060     -5180008 1        -8427        -1060      5180008      6729410 1 
   72300000  +1                             -6489   -772        -8455         -772     -5404200 1        -8455         -772      5404200      6546538 1 
   72400000  +1                             -6508   -486        -8474         -486     -5620636 1        -8474         -486      5620636      6358684 1 
   72500000  +1                             -6518   -203        -8484         -203     -5828606 1        -8484         -203      5828606      6166552 1 
   72600000  +1                             -6520     77        -8486           77     -6028814 1        -8486           77      6028814      5970852 1 
   72700000  +1                             -6513    355        -8479          355     -6221266 1        -8479          355      6221266      5770170 1 
   72800000  +1                             -6499    629        -8465          629     -6405950 1        -8465          629      6405950      5567334 1 
   72900000  +1                             -6476    901        -8442          901     -6582878 1        -8442          901      6582878      5359516 1 
   73000000  +1                             -6445   1169        -8411         1169     -6751334 1        -8411         1169      6751334      5148834 1 
   73100000  +1                             -6406   1433        -8372         1433     -6911318 1        -8372         1433      6911318      4935288 1 
   73200000  +1                             -6359   1693        -8325         1693     -7062830 1        -8325         1693      7062830      4718878 1 
   73300000  +1                             -6304   1949        -8270         1949     -7205870 1        -8270         1949      7205870      4499604 1 
   73400000  +1                             -6242   2200        -8208         2200     -7340432 1        -8208         2200      7340432      4278880 1 
   73500000  +1                             -6172   2447        -8138         2447     -7466522 1        -8138         2447      7466522      4055292 1 
   73600000  +1                             -6095   2689        -8061         2689     -7584134 1        -8061         2689      7584134      3830254 1 
   73700000  +1                             -6011   2926        -7977         2926     -7693268 1        -7977         2926      7693268      3603766 1 
   73800000  +1                             -5919   3157        -7885         3157     -7792510 1        -7885         3157      7792510      3375822 1 
   73900000  +1                             -5821   3384        -7787         3384     -7884688 1        -7787         3384      7884688      3146434 1 
   74000000  +1                             -5716   3604        -7682         3604     -7966968 1        -7682         3604      7966968      2917004 1 
   74100000  +1                             -5605   3819        -7571         3819     -8041474 1        -7571         3819      8041474      2686834 1 
   74200000  +1                             -5487   4028        -7453         4028     -8106792 1        -7453         4028      8106792      2455918 1 
   74300000  +1                             -5363   4231        -7329         4231     -8163626 1        -7329         4231      8163626      2224966 1 
   74400000  +1                             -5233   4428        -7199         4428     -8211976 1        -7199         4428      8211976      1993978 1 
   74500000  +1                             -5098   4619        -7064         4619     -8252546 1        -7064         4619      8252546      1763664 1 
   74600000  +1                             -4956   4803        -6922         4803     -8283218 1        -6922         4803      8283218      1533308 1 
   74700000  +1                             -4810   4981        -6776         4981     -8306814 1        -6776         4981      8306814      1304336 1 
   74800000  +1                             -4658   5152        -6624         5152     -8321216 1        -6624         5152      8321216      1076032 1 
   74900000  +1                             -4501   5316        -6467         5316     -8327128 1        -6467         5316      8327128       849106 1 
   75000000  +1                             -4339   5473        -6305         5473     -8324550 1        -6305         5473      8324550       623558 1 
   75100000  +1                             -4172   5624        -6138         5624     -8314192 1        -6138         5624      8314192       398684 1 
   75200000  +1                             -4001   5767        -5967         5767     -8295338 1        -5967         5767      8295338       176602 1 
   75300000  +1                             -3826   5903        -5792         5903     -8268698 1        -5792         5903      8268698       -43392 1 
   75400000  +1                             -3647   6032        -5613         6032     -8234272 1        -5613         6032      8234272      -261298 1 
   75500000  +1                             -3464   6154        -5430         6154     -8192060 1        -5430         6154      8192060      -477116 1 
   75600000  +1                             -3278   6269        -5244         6269     -8142766 1        -5244         6269      8142766      -690136 1 
   75700000  +1                             -3088   6376        -5054         6376     -8084976 1        -5054         6376      8084976      -900364 1 
   75800000  +1                             -2895   6476        -4861         6476     -8020104 1        -4861         6476      8020104     -1107794 1 
   75900000  +1                             -2700   6569        -4666         6569     -7948854 1        -4666         6569      7948854     -1311716 1 
   76000000  +1                             -2501   6654        -4467         6654     -7869108 1        -4467         6654      7869108     -1512846 1 
   76100000  +1                             -2300   6732        -4266         6732     -7782984 1        -4266         6732      7782984     -1710468 1 
   76200000  +1                             -2097   6803        -4063         6803     -7690482 1        -4063         6803      7690482     -1904582 1 
   76300000  +1                             -1892   6866        -3858         6866     -7590892 1        -3858         6866      7590892     -2094484 1 
   76400000  +1                             -1686   6921        -3652         6921     -7484918 1        -3652         6921      7484918     -2279464 1 
   76500000  +1                             -1477   6970        -3443         6970     -7372572 1        -3443         6970      7372572     -2462350 1 
   76600000  +1                             -1267   7011        -3233         7011     -7253842 1        -3233         7011      7253842     -2640314 1 
   76700000  +1                             -1057   7044        -3023         7044     -7129432 1        -3023         7044      7129432     -2812646 1 
   76800000  +1                              -845   7071        -2811         7071     -6999354 1        -2811         7071      6999354     -2982174 1 
   76900000  +1                              -632   7090        -2598         7090     -6862892 1        -2598         7090      6862892     -3146780 1 
   77000000  +1                              -419   7102        -2385         7102     -6721460 1        -2385         7102      6721460     -3306458 1 
   77100000  +1                              -206   7107        -2172         7107     -6575058 1        -2172         7107      6575058     -3461208 1 
   77200000  +1                                 6   7104        -1960         7104     -6423680 1        -1960         7104      6423680     -3609616 1 
   77300000  +1                               219   7095        -1747         7095     -6267338 1        -1747         7095      6267338     -3754510 1 
   77400000  +1                               432   7079        -1534         7079     -6106026 1        -1534         7079      6106026     -3894476 1 
   77500000  +1                               644   7056        -1322         7056     -5940448 1        -1322         7056      5940448     -4028804 1 
   77600000  +1                               855   7027        -1111         7027     -5771314 1        -1111         7027      5771314     -4158198 1 
   77700000  +1                              1065   6991         -901         6991     -5597914 1         -901         6991      5597914     -4281954 1 
   77800000  +1                              1274   6948         -692         6948     -5420248 1         -692         6948      5420248     -4400072 1 
   77900000  +1                              1482   6899         -484         6899     -5239026 1         -484         6899      5239026     -4513256 1 
   78000000  +1                              1688   6843         -278         6843     -5054242 1         -278         6843      5054242     -4620092 1 
   78100000  +1                              1893   6781          -73         6781     -4865902 1          -73         6781      4865902     -4721994 1 
   78200000  +1                              2095   6714          129         6714     -4676124 1          129         6714      4676124     -4818246 1 
   78300000  +1                              2295   6640          329         6640     -4482784 1          329         6640      4482784     -4908150 1 
   78400000  +1                              2493   6560          527         6560     -4286592 1          527         6560      4286592     -4992410 1 
   78500000  +1                              2689   6475          723         6475     -4088258 1          723         6475      4088258     -5071730 1 
   78600000  +1                              2882   6384          916         6384     -3887776 1          916         6384      3887776     -5144696 1 
   78700000  +1                              3072   6288         1106         6288     -3685856 1         1106         6288      3685856     -5212012 1 
   78800000  +1                              3259   6187         1293         6187     -3482498 1         1293         6187      3482498     -5273678 1 
   78900000  +1                              3443   6080         1477         6080     -3276992 1         1477         6080      3276992     -5328990 1 
   79000000  +1                              3624   5969         1658         5969     -3070758 1         1658         5969      3070758     -5379356 1 
   79100000  +1                              3801   5853         1835         5853     -2863790 1         1835         5853      2863790     -5423362 1 
   79200000  +1                              3975   5732         2009         5732     -2655384 1         2009         5732      2655384     -5461718 1 
   79300000  +1                              4145   5607         2179         5607     -2446954 1         2179         5607      2446954     -5494418 1 
   79400000  +1                              4312   5477         2346         5477     -2237086 1         2346         5477      2237086     -5521468 1 
   79500000  +1                              4474   5343         2508         5343     -2027898 1         2508         5343      2027898     -5542152 1 
   79600000  +1                              4632   5206         2666         5206     -1819396 1         2666         5206      1819396     -5557884 1 
   79700000  +1                              4786   5064         2820         5064     -1610160 1         2820         5064      1610160     -5567256 1 
   79800000  +1                              4936   4919         2970         4919     -1401610 1         2970         4919      1401610     -5571676 1 
   79900000  +1                              5081   4771         3115         4771     -1194450 1         3115         4771      1194450     -5570434 1 
   80000000  +1                              5222   4619         3256         4619      -987266 1         3256         4619       987266     -5563536 1 
   80100000  +1                              5359   4465         3393         4465      -781478 1         3393         4465       781478     -5552390 1 
   80200000  +1                              5490   4307         3524         4307      -577074 1         3524         4307       577074     -5534168 1 
   80300000  +1                              5617   4147         3651         4147      -374066 1         3651         4147       374066     -5511698 1 
   80400000  +1                              5739   3984         3773         3984      -172448 1         3773         3984       172448     -5483566 1 
   80500000  +1                              5791   3867         3825         3867       -52770 1         3825         3867        52770     -5438118 1 
   80600000  +1                              5902   3572         3936         3572       234824 1         3936         3572      -234824     -5309248 1 
   80600000  +2                              5902   3572         3936         3572       234824 0         3936         3572      -234824     -5309248 0 
   80610000  +2                              5902   3572         7868         3572      3002952 0         7868         3572      3002952      8100968 0 
   80700000  +1                              6005   3277         7971         3277      3284914 0         7971         3277      3284914      7966418 0 
   80800000  +1                              6099   2981         8065         2981      3561250 0         8065         2981      3561250      7824774 0 
   80900000  +1                              6184   2685         8150         2685      3831250 0         8150         2685      3831250      7676740 0 
   81000000  +1                              6260   2390         8226         2390      4094204 0         8226         2390      4094204      7523020 0 
   81100000  +1                              6327   2095         8293         2095      4350822 0         8293         2095      4350822      7362910 0 
   81200000  +1                              6386   1801         8352         1801      4601098 0         8352         1801      4601098      7197824 0 
   81300000  +1                              6436   1508         8402         1508      4844328 0         8402         1508      4844328      7027052 0 
   81400000  +1                              6476   1217         8442         1217      5079098 0         8442         1217      5079098      6850588 0 
   81500000  +1                              6509    927         8475          927      5308230 0         8475          927      5308230      6669858 0 
   81600000  +1                              6532    639         8498          639      5528902 0         8498          639      5528902      6483436 0 
   81700000  +1                              6547    353         8513          353      5742522 0         8513          353      5742522      6292742 0 
   81800000  +1                              6553     70         8519           70      5947676 0         8519           70      5947676      6097770 0 
   81900000  +1                              6551   -209         8517         -209      6144358 0         8517         -209      6144358      5899934 0 
   82000000  +1                              6541   -487         8507         -487      6334698 0         8507         -487      6334698      5697122 0 
   82100000  +1                              6522   -761         8488         -761      6515862 0         8488         -761      6515862      5490736 0 
   82200000  +1                              6495  -1032         8461        -1032      6689264 0         8461        -1032      6689264      5280782 0 
   82300000  +1                              6460  -1299         8426        -1299      6854194 0         8426        -1299      6854194      5067964 0 
   82400000  +1                              6417  -1562         8383        -1562      7010652 0         8383        -1562      7010652      4852282 0 
   82500000  +1                              6366  -1821         8332        -1821      7158638 0         8332        -1821      7158638      4633736 0 
   82600000  +1                              6308  -2076         8274        -2076      7298856 0         8274        -2076      7298856      4413036 0 
   82700000  +1                              6242  -2326         8208        -2326      7429892 0         8208        -2326      7429892      4190176 0 
   82800000  +1                              6168  -2572         8134        -2572      7552456 0         8134        -2572      7552456      3964452 0 
   82900000  +1                              6088  -2812         8054        -2812      7666536 0         8054        -2812      7666536      3738692 0 
   83000000  +1                              6000  -3048         7966        -3048      7772144 0         7966        -3048      7772144      3510068 0 
   83100000  +1                              5905  -3278         7871        -3278      7868564 0         7871        -3278      7868564      3280698 0 
   83200000  +1                              5803  -3502         7769        -3502      7955796 0         7769        -3502      7955796      3050582 0 
   83300000  +1                              5695  -3721         7661        -3721      8035254 0         7661        -3721      8035254      2819726 0 
   83400000  +1                              5580  -3934         7546        -3934      8105524 0         7546        -3934      8105524      2588124 0 
   83500000  +1                              5459  -4141         7425        -4141      8167310 0         7425        -4141      8167310      2356486 0 
   83600000  +1                              5331  -4342         7297        -4342      8219908 0         7297        -4342      8219908      2124102 0 
   83700000  +1                              5198  -4537         7164        -4537      8264726 0         7164        -4537      8264726      1892392 0 
   83800000  +1                              5059  -4725         7025        -4725      8300350 0         7025        -4725      8300350      1661350 0 
   83900000  +1                              4915  -4907         6881        -4907      8328194 0         6881        -4907      8328194      1430982 0 
   84000000  +1                              4765  -5082         6731        -5082      8346844 0         6731        -5082      8346844      1201282 0 
   84100000  +1                              4610  -5251         6576        -5251      8357714 0         6576        -5251      8357714       972256 0 
   84200000  +1                              4450  -5412         6416        -5412      8359384 0         6416        -5412      8359384       745312 0 
   84300000  +1                              4285  -5567         6251        -5567      8353274 0         6251        -5567      8353274       519042 0 
   84400000  +1                              4116  -5715         6082        -5715      8339378 0         6082        -5715      8339378       294860 0 
   84500000  +1                              3942  -5855         5908        -5855      8316282 0         5908        -5855      8316282        72760 0 
